Country,Year,AgriLand,ChildrenPerWoman,DemocracyScore,Exports,FemaleParticipation,ForestArea,GDPpercapita,HealthSpendPerPerson,Hightotechnologyexports,Imports,IncomePerPerson,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,LiteracyRateAdult,LIteracyRateYouth,Populationdensity,ElectricityPerPerson,Taxrevenue,Tradebalance,Trafficdeaths,Urbanpopulationgrowth,YearlyCO2emission
Egypt,1984,2.504394997,5.122999999999999,-6.0,22.35124787,22.39999962,590.0,1011.7385619999999,29.323692442499997,0.6255561485,35.8125169,7534.1285370000005,27.189999999999998,88.5,11.15999216,5.96584954225,61.123999999999995,46.891880625,62.12492662,49.382,159.92528430000002,16.2749198475,-13.46126903,0.0,2.444229064,63833.0
ElSalvador,1984,65.00965251,4.609,6.0,21.75413985,55.59999847,3320.0,1523.853512,89.2079404,5.0191662115,28.53653526,8227.600261,39.43,62.8,3.052361892,3.6359467125,58.527,79.30676893333334,89.95603306666668,234.347,100.5056377,12.656049245,-6.782395403,36.22414017,2.45702031,1606.0
EquatorialGuinea,1984,11.90730838,5.8260000000000005,-7.0,56.21080092939999,43.20000076,17430.0,3237.399062216667,140.487426565,0.0,60.07943349,2207.282393,0.0,139.1,19.199997592166664,0.9320949833333333,44.428999999999995,88.30830111,97.13136729,10.47,0.0,0.0,-3.9582475606999985,40.30931854,9.006953908,80.66666667
Eritrea,1984,74.1089108925,6.591,-6.5,13.197204422800002,55.79999924,15760.0,167.78890847999998,4.097317115,0.0,60.00597968000001,1027.872477,0.0,106.9,18.73346159725,1.3394344024999998,44.56100000000001,0.0,0.0,23.258000000000003,15.002152954399998,0.0,-46.808775262,21.64807129,3.6440164389999996,535.333333325
EritreaandEthiopia,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1984,23.788629394000004,2.166,-7.0,72.6491803025,87.59999847,22430.0,4864.3607585,386.148879875,14.54393253375,74.24182806999998,19562.447940000002,24.843333333333334,19.6,9.678676433749999,31.2055176478,69.65,99.76719592,99.77050199,33.561,1069.83958532,17.246638060000002,-3.9777068493999996,16.767666,0.95197374,18723.466666
Ethiopia,1984,32.194,7.437,-8.0,7.615467101,61.70000076,137050.0,136.1884244,3.7931299375000003,6.3594454680000005,13.88833685,1131.6336199999998,25.43,133.3,-2.7338791369999997,0.155575434,44.175,35.9,49.9,36.012,4.8920237680000005,8.139972284333334,-6.272869751,28.66166496,5.111047504,1664.666667
FaeroeIslands,1984,2.158273381,0.0,0.0,0.0,0.0,1.0,23224.09863,0.0,1.272619516,0.0,0.0,0.0,0.0,0.0,44.33469466025,0.0,0.0,0.0,32.109,0.0,0.0,0.0,0.0,0.973564786,498.66666669999995
FalklandIslands(Malvinas),1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0,25.66666667
Fiji,1984,18.06239737,3.693,9.0,42.82914828,24.39999962,9800.0,1730.791377,87.638236955,3.52613177625,43.89556402,6378.966999,0.0,30.5,3.0074997189999997,5.4935588402499995,64.074,0.0,0.0,38.33,0.0,21.664388393333336,-1.066415745,3.965080738,2.554620922,583.0
Finland,1984,7.96808825,1.7,10.0,29.92160361,84.90000153,224590.0,16687.272390000002,2010.92959625,16.059626625,27.51466373,38775.94195,22.57448845,6.1,8.462011986,42.394266378599994,74.77,0.0,0.0,14.429,2131.979734,22.634812742500003,2.406939883,9.711271,1.628694841,42251.0
France,1984,57.53099494,1.847,8.0,24.3317495,68.09999847,153530.0,16265.1401,2656.67966975,19.598744426666666,24.24975494,42977.291710000005,0.0,8.8,7.094062436000001,24.534233286,75.37,0.0,0.0,99.70700000000001,1453.129306,21.7588284575,0.081980551,19.098979999999997,0.6726364640000001,405306.0
FrenchGuiana,1984,0.0,3.603,0.0,0.0,65.30000305,0.0,0.0,0.0,0.0,0.0,14422.769890000001,0.0,0.0,0.0,0.0,69.788,0.0,0.0,0.917,0.0,0.0,0.0,0.0,0.0,355.6666667
FrenchPolynesia,1984,12.02185792,3.7739999999999996,0.0,3.507315586666666,54.79999924,1050.0,12236.91491,0.0,12.3310117165,25.01039261,41336.03067,0.0,0.0,12.29898541,14.55064322975,66.87100000000001,0.0,0.0,42.375,0.0,0.0,-21.50307702666667,0.0,2.716884402,458.33333330000005
Gabon,1984,19.99456669,5.712000000000001,-9.0,59.09266161,73.59999847,220000.0,5400.012659,72.92989755,15.913090773499999,40.20048837,32387.348589999998,0.0,66.0,12.01021711,2.6013026045,58.303000000000004,83.80069,96.6865,2.875,385.2452763,0.0,18.89217324,29.35261154,5.632048892,5995.0
Gambia,1984,56.9,6.247999999999999,7.0,51.12494399,73.80000305,4610.0,635.8501573,8.6393912725,5.53040852075,64.78919069,1337.850342,0.0,93.3,9.00161277,2.78632643925,49.318000000000005,36.81772659,52.55501678,65.078,0.0,0.0,-13.6642467,25.88965797,7.101232931,172.33333330000002
Georgia,1984,41.154122896,2.275,-7.0,29.117431579999998,86.40000153,27680.0,2164.703664,19.907089175,13.350941763,48.57318591666666,13753.6025,27.93,26.56666666666667,1.267223612,3.66623782875,69.952,0.0,0.0,75.166,548.9601971999999,13.796181548333335,-19.455754160666668,8.8426913578,1.4860893430000002,6899.2
Germany,1984,52.3701773,1.4569999999999999,10.0,23.59435838,58.79999924,110760.0,16613.1734,2689.5006095,14.655174078333333,26.47214088,46396.65612,22.06920984,9.8,1.989146343,35.369803949200005,74.111,0.0,0.0,217.597,1635.350633,11.40228669,-2.8777825010000004,9.63529625,-0.382229524,1036570.333
Ghana,1984,54.05642964,6.223,-7.0,8.044013277000001,82.5,60940.0,197.4867748,18.358839342499998,1.47718781025,10.77062194,1614.506421,28.665,97.0,35.31242636,1.53651544125,53.67,57.89747287,70.66306259,52.246,42.48738099,15.472238306666668,-2.726608666,24.61300278,4.5180376330000005,2581.333333
Gibraltar,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4436.5,993.2978648,0.0,0.0,0.0,0.0,33.0
Greece,1984,71.44297905,1.82,8.0,20.62768467,45.59999847,36010.0,9149.059234999999,1013.0733751999999,7.607484824166666,29.09307677,30246.47193,26.04365412,16.8,21.91845466,14.123619062,74.837,0.0,0.0,74.968,732.4951541,20.634665124999998,-8.465392093,20.145570000000003,0.7409914390000001,57049.666670000006
Greenland,1984,0.687737782,2.1069999999999998,0.0,0.0,0.0,2.0,14595.2134,0.0,14.361638504199998,0.0,51224.98251,0.0,0.0,8.870829967,38.4211515165,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,1.620448492,568.3333332999999
Grenada,1984,47.05882353,4.243,0.0,37.94530021,0.0,170.0,2341.5793120000003,159.07686728000002,10.41227529525,64.62138449,7835.967205,0.0,22.0,3.8152338460000004,9.4225123106,67.449,0.0,0.0,285.927,0.0,21.71609024,-26.67608428,3.693677187,2.686965807,62.33333333
Guadeloupe,1984,0.0,2.503,0.0,0.0,66.19999695,0.0,0.0,0.0,0.0,0.0,7285.034941,0.0,0.0,0.0,0.0,71.417,0.0,0.0,204.25,0.0,0.0,0.0,0.0,0.0,876.3333332999998
Guam,1984,37.03703704,3.092,0.0,0.0,56.5,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5124309795,70.431,0.0,0.0,212.577,0.0,0.0,0.0,0.0,1.996380945,0.0
Guatemala,1984,35.3210153,5.987,-6.0,13.00211142,31.79999924,42080.0,1446.19155,41.81436564,7.153086624750001,15.15100296,8976.35678,44.49,75.5,4.123700779,3.532966944,59.01,0.0,0.0,71.32300000000001,72.85904683,9.947027391999999,-2.148891544,1.596873,3.3527246589999997,3421.0
Guernsey,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54090.464889999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,1984,57.52889468,6.63,-7.0,25.837477526666664,89.19999695,69040.0,359.6680031166666,4.120333155,0.1404199905,28.96889564333333,1666.371678,0.0,159.1,15.073566566666665,0.3815482995,44.522,20.55374866,27.71638722,19.521,0.0,0.0,-3.739223448166667,34.41266632,4.856392919,979.0
GuineaBissau,1984,51.20910384,6.71,-8.0,13.40119775,59.90000153,21200.0,164.1558701,4.08700713,3.933057458,51.28143323,1530.972966,0.0,128.4,59.40183223,1.4643780283333332,46.998999999999995,41.3577676,59.49284785,25.068,0.0,0.0,-37.88023548,30.98948479,6.319020469,161.33333330000002
Guyana,1984,8.778257557,2.714,-7.0,44.16115284,35.20000076,152050.0,641.3840391,69.784899715,0.8004859033333332,51.35898588,4157.626202,0.0,51.4,19.28174961,8.292448560333334,61.114,0.0,0.0,3.528,0.0,0.0,-7.1978330360000005,29.0024929,-1.21178064,1404.333333
Haiti,1984,58.05515239,6.106,-9.0,11.935961542600001,61.70000076,1090.0,418.0453410200001,7.322736682499999,5.945330014666667,35.09563335,3909.4249990000003,0.0,115.9,15.268246683799997,3.3100042189999996,52.168,0.0,0.0,225.176,24.24266051,0.0,-23.159671812,8.17910099,4.796500236,913.0
HolySee,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.364,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1984,29.28769327,5.8020000000000005,6.0,25.7005122,37.5,63920.0,1031.7654810000001,46.323079085,1.730701557,32.02771919,6018.810388,41.95,58.2,3.3725526439999998,4.11189181125,62.828,0.0,0.0,36.582,74.01603850000001,15.313191035,-6.32720699,14.56089497,4.582968943,1987.3333329999998
HongKongChina,1984,0.0,0.0,0.0,0.0,0.0,0.0,14761.60321,0.0,0.0,0.0,33008.47949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1984,72.91944815,1.831,-7.0,41.08115235,77.19999695,19070.0,4140.078767,467.525664725,17.7670815924,37.92485303,25573.756,24.14,22.0,6.331622437,18.335025283,68.99,98.94412763,99.18659281500001,113.771,656.6552623,22.5410693975,3.156299312,15.369829999999999,0.07881223799999999,90845.33333
Iceland,1984,22.75311721,2.1719999999999997,0.0,38.01173368,80.5,180.0,23385.39562,3051.3433765,19.83018962583333,38.04061149,46431.6693,0.0,6.4,26.88076056,46.8177510636,77.43,0.0,0.0,2.3169999999999997,1962.791339,25.397999873333333,-0.028877811,7.507259369,1.35742342,1815.0
India,1984,60.90428126,4.3580000000000005,8.0,6.175108917999999,39.59999847,653900.0,256.45344,6.7711630025,5.669852152833333,7.816486672999999,1894.4500489999998,0.0,102.6,7.923232845,1.3860228453999999,56.792,0.0,0.0,233.36900000000003,20.98618549,9.694169248,-1.459473338,20.98031998,3.298875485,447069.3333
Indonesia,1984,20.45297725,3.887,-7.0,25.58711091,50.29999924,994090.0,453.85970539999994,12.28272613,11.140204196800001,22.07785172,3218.535839,0.0,75.4,8.047928808,2.8749882785,60.688,83.29658733000001,94.53421743333332,86.48,28.12195431,13.7930593125,3.509259189,24.69155693,5.32575817,112174.3333
Iran,1984,36.56013018,6.374,-6.0,12.00724731,23.29999924,110750.0,1518.006965,78.9560944325,1.2361792265,15.83345061,15498.628380000002,0.0,58.8,11.29249586,4.670004025,53.882,64.86580732,82.71262111666668,27.176,215.997223,7.208246927600001,-3.8262032999999995,59.52505112,5.193148252,150799.0
Iraq,1984,21.72073988,6.276,-9.0,0.0,14.60000038,8180.0,839.6018162,41.354738637500006,0.0,0.0,24487.80818,0.0,47.7,27.614990474,0.939245376,60.673,74.05220113,84.79680343,34.536,561.0306331,0.0,0.0,117.9309311,3.557896825,40201.33333
Ireland,1984,82.68253738,2.5639999999999996,10.0,55.32308064,34.79999924,6350.0,10792.0388,2202.6342773,38.884618499999995,56.79493382,25906.87845,27.23060286,9.3,-0.07207257600000005,24.3216152872,73.71,0.0,0.0,50.13399999999999,1064.232332,25.122946782499998,-1.471853184,13.93588,0.9561820240000001,25527.33333
IsleofMan,1984,63.15789474,0.0,0.0,0.0,0.0,30.0,8217.082111,0.0,0.0,0.0,21874.79207,0.0,0.0,3.9954229438,0.0,0.0,0.0,0.0,112.25299999999999,0.0,0.0,0.0,0.0,-0.315233566,0.0
Israel,1984,26.06284658,3.1060000000000003,9.0,40.58407763,53.5,1530.0,13403.80135,1011.1923499249999,16.689124942166668,55.13357796,30925.142239999997,0.0,12.8,390.678824,20.3235491116,75.11,0.0,0.0,181.396,829.5501287000001,26.90559937,-14.54950033,10.216619999999999,1.585245765,23741.66667
Italy,1984,58.63112441,1.4569999999999999,10.0,21.89152927,47.20000076,83690.0,13882.43755,1730.88527675,7.9292614585,22.30988649,35061.387780000005,26.80495528,11.2,10.76184515,20.4176751822,75.56,0.0,0.0,188.205,765.5932439,22.5855121875,-0.41835722700000005,14.547379999999999,0.078064392,367616.3333
Jamaica,1984,44.04432133,3.3939999999999997,10.0,55.57835184,86.09999847,3410.0,2674.566619,105.84685811,0.1575566536,61.61030117,12233.73359,33.86333333333333,29.1,35.91919576,9.420944474999999,71.087,0.0,0.0,206.53900000000002,159.10447219999998,25.724391400000002,-6.031949326,14.00629807,2.433144078,5144.333333
Japan,1984,16.44091034,1.73,10.0,14.72016367,60.0,248760.0,25972.89455,2352.63532275,24.04237690666667,12.16783965,40679.905289999995,0.0,5.8,1.743512926,34.1101027196,77.54,0.0,0.0,315.77,1184.387424,9.22614327,2.652397938,10.22058,0.7747121220000001,988621.3333
Jersey,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,1984,11.89936537,6.771,-9.0,37.66528717,13.60000038,980.0,2057.323839,117.81302948250001,2.9808265817500006,76.66801252,8544.459911,34.93,36.9,-0.267351045,9.35394605475,67.89699999999999,0.0,0.0,30.151999999999997,238.5414002,20.353724395999997,-39.00272535,27.1492939,5.77509261,8352.666667
Kazakhstan,1984,78.175204652,3.0060000000000002,-7.0,55.125308172,88.5,33650.0,1564.5301015999999,80.37259116999999,9.86850251275,48.297209318,14546.57979,23.405,51.9,313.122111008,3.5871077257499997,66.626,0.0,0.0,5.724,393.46522395,12.263689056666665,6.8280988547999995,16.820943999999997,1.8236508569999998,186256.40001999997
Kenya,1984,44.81322697,7.0489999999999995,-7.0,26.749892699999997,81.09999847,35820.0,406.2731223,9.3345754775,3.3701486142,32.05400491,2559.02696,47.87,62.7,10.19071997,3.00510671775,59.383,82.22907531,92.52817587,32.631,30.02871793,17.366879852000004,-5.30411221,31.48476219,4.38980265,4319.333333
Kiribati,1984,48.14814815,4.912,0.0,39.23046289,0.0,120.0,730.5850252,98.2968749875,0.0,105.7715284,5301.158654,0.0,80.8,1.15367237,4.095075158,57.908,0.0,0.0,83.844,0.0,0.0,-66.54106547,5.257735729,3.0565168989999996,22.0
Kuwait,1984,7.687991021,4.456,-8.0,60.11297588,33.59999847,50.0,22265.070357499997,593.36131985,1.3195329578333335,44.64112095,65151.30127,0.0,21.3,0.349309725,18.128542531249998,70.705,80.71193207499999,88.80939373999999,93.162,4184.4343850000005,0.8107536735,15.47185493,36.791920000000005,5.308449298999999,28365.33333
Kyrgyzstan,1984,55.203336809999996,4.0969999999999995,-7.0,0.0,84.30000305,8580.0,0.0,0.0,10.640889830499999,59.109916526000006,5139.641595,23.595,0.0,0.0,0.0,64.753,0.0,0.0,0.0,429.69519360000004,13.61559335,-17.949177459833333,15.956613200000001,0.0,0.0
Lao,1984,0.0,0.0,0.0,0.0,0.0,0.0,206.459758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,1984,30.419681622000002,2.102,-7.0,51.035560788000005,93.59999847,32410.0,3725.5572509999997,253.9292295125,5.25053895575,58.405700796,19193.78123,23.8,18.1,-1.541453449,27.351307309250004,69.44,99.74656994,99.7502644,39.69,587.67638504,14.2222183075,-7.370140008999999,25.21344,1.05799359,8798.533332800002
Lebanon,1984,58.45552297,3.5869999999999997,0.0,16.577922858,29.60000038,1310.0,4817.6471366666665,176.696405075,2.4014927846666665,52.438559678000004,8251.873203000001,0.0,34.3,27.278642833,9.90572766875,68.68,0.0,0.0,276.173,932.3097727,14.609052236666665,-35.860636822000004,44.47524643,2.199763941,7051.0
Lesotho,1984,75.79051383,5.377000000000001,-7.0,14.41661944,69.80000305,420.0,286.0878672,25.1749618025,0.18206944533333333,130.8959358,1504.1105029999999,0.0,78.5,4.855848535,1.49254408725,55.897,86.25443487,90.92690279,47.87,0.0,46.398238988,-116.47931640000002,17.26665115,2.982737418,0.0
Liberia,1984,26.84800664,6.917000000000001,-6.0,55.51115167,59.0,46290.0,551.9740360000001,4.552032036666667,0.0,45.60441691,1062.397428,0.0,155.8,5.267152783999999,0.19290463033333335,47.206,32.10676616,47.63379359,19.57,0.0,0.318976728,4.817366898,34.08774567,4.618470455,700.3333332999999
Libya,1984,8.760812485,6.897,-7.0,45.102492394,17.20000076,2170.0,7008.959842333334,168.350772855,0.0,24.88787494,29748.98379,0.0,49.0,26.25119931,4.239960261333334,66.234,60.16439333,89.33790064,2.1069999999999998,459.9549949,0.0,20.2146174514,24.51953506,5.83097495,28622.0
Liechtenstein,1984,56.25,0.0,0.0,0.0,0.0,70.0,38591.08105,0.0,0.0,0.0,84490.65914,0.0,4.2700000000000005,2.95143213,56.84089267666667,0.0,0.0,0.0,167.25599999999997,0.0,0.0,0.0,0.0,0.7100004790000001,0.0
Lithuania,1984,49.439777793999994,2.056,-7.0,45.999546699999996,90.09999847,20200.0,3934.7097737999998,292.27062767250004,4.8620163988,52.18853836999999,25564.97584,23.98,16.2,194.9149027032,23.287793402749998,70.49,0.0,0.0,54.1,547.7095740000001,16.30041596,-6.188991670199999,21.927296000000002,2.04392578,15707.266666
Luxembourg,1984,49.806949806666665,1.4480000000000002,0.0,104.00041,42.29999924,870.0,22985.0677,4378.190342,11.163040375,93.36715818,59212.14225,23.77205419,9.7,4.407485825,35.0593710798,73.11,0.0,0.0,141.357,1515.54009,24.814349863333334,10.61810978,11.499053,0.258599007,8928.333333
MacaoChina,1984,0.0,0.0,0.0,0.0,0.0,0.0,11008.99817,0.0,0.0,0.0,34731.53034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,1984,62.17972968,6.135,-6.0,13.28297236,87.90000153,131220.0,295.85895760000005,8.1487257225,0.9933555618,17.90882396,2392.112923,37.02,107.9,10.2588194,0.5938608855,49.63399999999999,70.68616958,70.23622047,16.234,0.0,11.735998063333334,-4.6258516,23.91659546,4.937999667,960.6666667000002
Malawi,1984,42.32074671,7.582999999999999,-9.0,28.37062306,88.69999695,35670.0,152.23020259999998,8.1164003775,1.4244712025,26.42614601,1298.057855,31.85,146.3,12.77205556,0.39142876,45.833,0.0,0.0,58.803999999999995,0.0,0.0,1.944477055,25.79216957,5.564319219,557.3333332999999
Malaysia,1984,17.45548623,3.679,4.0,53.45964338,48.90000153,215910.0,2234.910073,108.79203204000001,46.51243564333333,51.62583469,10720.72195,38.42,19.9,5.546167292000001,24.0580178156,69.22399999999999,79.10204483,92.60321833,46.482,646.80059,15.862370685,1.833808689,16.94842148,4.407102187,34694.0
Maldives,1984,30.0,7.24,0.0,77.16645078,25.79999924,10.0,2747.27045175,151.82623040750002,0.0,86.93782383,2739.757007,0.0,88.7,4.242921723749999,6.443811580799999,55.876999999999995,96.32649558,98.1701231,604.826,0.0,13.811622374,-9.771373057,29.66745758,6.246057472,58.66666667
Mali,1984,26.2934461,7.087999999999999,-7.0,17.79598654,41.70000076,132810.0,194.675116,10.275657995,5.74667668325,32.8211184,1302.5513779999999,0.0,145.9,11.29928294,0.53685515575,42.753,9.433807007999999,19.64622759,6.343,0.0,13.904952153333333,-15.02513186,34.49703979,4.476764927,436.33333330000005
Malta,1984,40.625,2.0540000000000003,0.0,62.4184565,11.5,3.0,5162.190472,698.329929475,58.94782552400001,76.47608515,20036.51428,0.0,12.8,-0.176646272,25.054290696,73.964,0.0,0.0,1091.595,563.5955478,26.46517227,-14.05762865,3.220545053,0.030448991,1364.0
MarshallIslands,1984,73.61111111,0.0,0.0,0.0,0.0,130.0,1990.224514,376.0341075,0.0,0.0,11815.580829999999,0.0,46.3,4.1070535580000005,1.7595760429999998,0.0,0.0,0.0,202.0,0.0,0.0,0.0,12.4055109,5.879601364,77.0
Martinique,1984,0.0,2.113,0.0,0.0,71.69999695,0.0,0.0,0.0,0.0,0.0,21749.164259999998,0.0,0.0,0.0,0.0,72.49600000000001,0.0,0.0,305.829,0.0,0.0,0.0,0.0,0.0,1481.333333
Mauritania,1984,38.35742699,6.218999999999999,-7.0,45.58724622,67.5,3170.0,492.28481560000006,17.6291121075,0.0,73.13771049,2745.019717,28.975,88.6,10.91260671,0.8478339666666667,56.476000000000006,51.20767798,61.33664597,1.6580000000000001,0.0,0.0,-27.55046428,27.48722076,7.453909578999999,865.3333332999998
Mauritius,1984,56.15763547,2.273,10.0,48.46630243,45.29999924,390.0,1767.393852,100.749721635,2.7711036479999995,51.80187139,7599.18302,0.0,24.3,7.4636741870000005,10.8555795595,68.251,84.30308904,94.538963,492.975,0.0,0.0,-3.3355689610000003,1.147666,0.826475231,627.0
Mayotte,1984,45.94594595,7.249,0.0,0.0,0.0,160.0,0.0,0.0,3.003066891,0.0,0.0,0.0,0.0,0.0,0.0,69.688,0.0,0.0,179.912,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1984,51.15203579999999,4.029,-3.0,17.38113668,42.40000153,667510.0,4965.133903,176.9783557375,17.303015891999998,9.552644091,18354.46937,35.1,47.2,59.09347829,8.2218196486,68.387,89.35105196,96.1265546125,38.134,178.6546261,11.34550317,7.828492587,19.888170000000002,2.72690464,277599.6667
Monaco,1984,0.0,0.0,0.0,0.0,0.0,0.0,65093.1709,3629.2100902499997,0.0,0.0,54905.58749,0.0,3.5857142857142854,7.2770824339999995,53.97502004333333,0.0,0.0,0.0,18794.631,0.0,0.0,0.0,10.33135319,1.965337404,0.0
Mongolia,1984,80.20803831,5.526,-7.0,29.17961263,71.40000153,117170.0,479.40095690000004,32.343616195,0.5740523783333334,65.07162808,4244.933581,0.0,92.9,-3.08759362,4.587937584333333,57.967,97.7688517,97.71011943,1.197,215.91653254999997,14.06142240675,-35.89201545,42.3170166,3.688879015,6449.666667
Montenegro,1984,38.14126394,2.104,-5.0,39.22345068,0.0,5430.0,1865.4143820000002,190.84736989499999,0.0,67.76525643999999,22955.26414,0.0,23.3,6.7999958125,29.1250343,73.718,0.0,0.0,41.591,0.0,0.0,-28.51241902,0.0,2.630452918,4950.0
Montserrat,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18673.7959,0.0,9.857999999999999,0.0,0.0,0.0,0.0,0.0,112.21600000000001,0.0,0.0,0.0,0.0,0.0,22.0
Morocco,1984,65.83912167,5.122999999999999,-8.0,23.82431245,23.79999924,50170.0,1013.1536050000001,28.410968195,6.94417163025,33.59467147,5310.4117289999995,0.0,80.4,8.606780033,11.35185036475,60.739,53.72708953,74.160277745,48.7,63.35680087,23.722647975,-9.770359014,22.31610298,4.2246946560000005,17812.66667
